id,label,eid,title,acc_type,industry,start_date,days,subtype,eq_type,name_cas,factor_type,number,name,pollution_type
HUMANFACTOR_724,HumanFactor,,,,,,,,,,malicious intervention,,,
ACC_389,Accident,389.0,Metal fire broke out at a piston compressor,Major Accident,- not known / not applicable - ,,,,,,,,,
DT_389,DateTime,,,,,2003-01-31 11:48:00,,,,,,,,
DUR_389,Duration,,,,,,1.04305555549945,,,,,,,
STAFF_389,FactoryStaff,,,,,,,,,,,,,
SUB_389,HazardSubstance,,,,,,,,,oxygen - 7782-44-7 -  ,,,,
OXIDIZING_389,Oxidizing,,,,,,,,,,,,,
ACC_982,Accident,982.0,Release of flammable gas from a steam generator in a thermal cracker unit,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_982,DateTime,,,,,2007-02-17 10:40:00,,,,,,,,
DUR_982,Duration,,,,,,0.555555555598403,,,,,,,
CON_982,Contractor,,,,,,,,,,,,True,
RELEASE_982,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
ACC_1131,Accident,1131.0,Release of biogas in a biogas plant as a result of hurricane-strength gusts,Major Accident,"Power generation, supply and distribution ",,,,,,,,,
DT_1131,DateTime,,,,,2017-10-29 05:00:00,,,,,,,,
DUR_1131,Duration,,,,,,1.0,,,,,,,
STAFF_1131,FactoryStaff,,,,,,,,,,,,,
RELEASE_1131,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
ACC_107,Accident,107.0,Release of hydrogen fluoride as a result of grid instability at a chemical plant,Near Miss,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_107,DateTime,,,,,2016-06-05 14:53:00,,,,,,,,
DUR_107,Duration,,,,,,1.04097222219571,,,,,,,
STAFF_107,FactoryStaff,,,,,,,,,,,,,
RELEASE_107,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_107,HazardSubstance,,,,,,,,,Sulphuric acid - 7778-18-9 -  ,,,,
ACC_1267,Accident,1267.0,Release of blast furnace gas from a blast furnace,Major Accident,"Processing of ferrous metals (foundries, smelting, etc.)",,,,,,,,,
DT_1267,DateTime,,,,,2021-04-11 13:15:00,,,,,,,,
DUR_1267,Duration,,,,,,1.0,,,,,,,
STAFF_1267,FactoryStaff,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1267,PlantEquipmentFactor,,,,,,,,,,"instrument/control/monitoring-device failure
other",,,
ACC_95,Accident,95.0,Workers were exposed to malodorous gases at the Pulp Mill after an explosion occurred at the production plant’s concentrated malodorous gases collection system,Near Miss,Production and manufacturing of pulp and paper,,,,,,,,,
DT_95,DateTime,,,,,2016-11-07 03:25:00,,,,,,,,
DUR_95,Duration,,,,,,1.17708333329938,,,,,,,
STAFF_95,FactoryStaff,,,,,,,,,,,,,
RELEASE_95,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_95,Explosion,,,,,,,pressure burst (rupture of pressure system),,,,,,
PLANTEQUIPMENTFACTOR_95,PlantEquipmentFactor,,,,,,,,,,"component/machinery failure/malfunction
electrostatic accumulation",,,
ORGANIZATIONFACTOR_95,OrganizationFactor,,,,,,,,,,"management organization inadequate
training/instruction
supervision
isolation of equipment/system
maintenance/repair",,,
INJ_95,Injury,,,,,,,,,,,1.0,,
ACC_1110,Accident,1110.0,Spill and chemical decomposition of trichloroisocyanuric acid,Near Miss,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_1110,DateTime,,,,,2018-08-21 21:30:00,,,,,,,,
DUR_1110,Duration,,,,,,1.08333333340124,,,,,,,
STAFF_1110,FactoryStaff,,,,,,,,,,,,,
RELEASE_1110,Release,,,,,,,"gas/vapour/mist/etc release to air
solid release to ground",,,,,,
STORAGEEQUIPMENT_1110,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_1110,HazardSubstance,,,,,,,,,Trichloroisocyanuric acid dry - 87-90-1 - 300.00000,,,,
OXIDIZING_1110,Oxidizing,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1110,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
HUMANFACTOR_1110,HumanFactor,,,,,,,,,,operator error,,,
ACC_847,Accident,847.0,Relief valves lifted in a LNG tank caused by rollover due to inadequate procedures,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_847,DateTime,,,,,1993-10-05 00:00:00,,,,,,,,
DUR_847,Duration,,,,,,1.0,,,,,,,
STAFF_847,FactoryStaff,,,,,,,,,,,,,
RELEASE_847,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
STORAGEEQUIPMENT_847,StorageEquipment,,,,,,,,container; non-ambient temperature (refrigerated or heated),,,,,
SUB_847,HazardSubstance,,,,,,,,,Methane - 74-82-8 - 20000.00000,,,,
FLAMMABLE_847,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_847,PlantEquipmentFactor,,,,,,,,,,loss of process control,,,
ORGANIZATIONFACTOR_847,OrganizationFactor,,,,,,,,,,organized procedures,,,
ACC_229,Accident,229.0,Explosion during the process of neutralisation of acid (HCl) with base (NaOH) caused by inadequate speed of dosage,Other Event,Other activity (not otherwise specified int the list),,,,,,,,,
DT_229,DateTime,,,,,2005-07-02 11:49:00,,,,,,,,
DUR_229,Duration,,,,,,1.02500000000146,,,,,,,
STAFF_229,FactoryStaff,,,,,,,,,,,,,
EXPLOSION_229,Explosion,,,,,,,rapid phase-transition explosion (rapid change of state),,,,,,
PROCESSEQUIPMENT_229,ProcessEquipment,,,,,,,,reaction vessel; non-pressurised,,,,,
SUB_229,HazardSubstance,,,,,,,,,10 i. ANY CLASSIFICATION - R14 -  -   07 a. HIGHLY FLAMMABLE - note 3(b)(1) -  - 2.00000 03. OXIDIZING -  -   08. EXTREMELY FLAMMABLE - note 3(c) -  -   ammonium nitrate - 6484-52-2 -   chlorine - 7782-50-5 -   methanol - 67-56-1 - 1.00000,,,,
TOXIC_229,Toxic,,,,,,,,,,,,,
FLAMMABLE_229,Flammable,,,,,,,,,,,,,
OXIDIZING_229,Oxidizing,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_229,PlantEquipmentFactor,,,,,,,,,,runaway reaction,,,
HUMANFACTOR_229,HumanFactor,,,,,,,,,,wilful disobedience/failure to carry out duties,,,
ACC_1246,Accident,1246.0,Explosion and fire at a coking plant,Major Accident,Processing of metals,,,,,,,,,
DT_1246,DateTime,,,,,2020-11-20 16:20:00,,,,,,,,
DUR_1246,Duration,,,,,,1.15277777770098,,,,,,,
STAFF_1246,FactoryStaff,,,,,,,,,,,,,
FIRE_1246,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
EXPLOSION_1246,Explosion,,,,,,,"dust explosion
explosive decomposition (of unstable material)",,,,,,
PROCESSEQUIPMENT_1246,ProcessEquipment,,,,,,,,"machinery/equipment (pump, filter, column seperator, mixer, etc.)",,,,,
SUB_1246,HazardSubstance,,,,,,,,,Coke oven gas - 68996-81-8 -  ,,,,
TOXIC_1246,Toxic,,,,,,,,,,,,,
FLAMMABLE_1246,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1246,PlantEquipmentFactor,,,,,,,,,,"loss of process control
unexpected reaction/phase-transition
electrostatic accumulation",,,
ACC_341,Accident,341.0,Explosion of  hydrogen leaked by a tank,Major Accident,"Ceramics (bricks, pottery, glass, cement, etc.)",,,,,,,,,
DT_341,DateTime,,,,,1991-10-05 00:00:00,,,,,,,,
DUR_341,Duration,,,,,,1.0,,,,,,,
STAFF_341,FactoryStaff,,,,,,,,,,,,,
EXPLOSION_341,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
STORAGEEQUIPMENT_341,StorageEquipment,,,,,,,,"container; pressurised (bullet, sphere, cylinder, etc.)",,,,,
SUB_341,HazardSubstance,,,,,,,,,acetylene - 00074-86-1 -   Hydrogen fluoride - 7664-39-3 -   Hydrogen - 01333-74-0 - 0.37000,,,,
TOXIC_341,Toxic,,,,,,,,,,,,,
FLAMMABLE_341,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_341,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
ORGANIZATIONFACTOR_341,OrganizationFactor,,,,,,,,,,manufacture/construction,,,
ACC_1151,Accident,1151.0,Fire in oxygen compressor of a synthesis gas plant,Near Miss,Chemical installations ,,,,,,,,,
DT_1151,DateTime,,,,,2018-11-17 23:15:00,,,,,,,,
DUR_1151,Duration,,,,,,1.00347222219716,,,,,,,
STAFF_1151,FactoryStaff,,,,,,,,,,,,,
FIRE_1151,Fire,,,,,,,jet flame (burning jet of fluid from orifice),,,,,,
PROCESSEQUIPMENT_1151,ProcessEquipment,,,,,,,,"machinery/equipment (pump, filter, column seperator, mixer, etc.)",,,,,
SUB_1151,HazardSubstance,,,,,,,,,Oxygen - 7782-44-7 -  ,,,,
ACC_901,Accident,901.0,Release of hydrazine hydrate in a container storage facility,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_901,DateTime,,,,,2010-10-28 14:34:00,,,,,,,,
DUR_901,Duration,,,,,,1.14027777779847,,,,,,,
STAFF_901,FactoryStaff,,,,,,,,,,,,,
RELEASE_901,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_901,HazardSubstance,,,,,,,,,Hydrazine hydrate - Hydrazine hydrate - 0.55000,,,,
TOXIC_901,Toxic,,,,,,,,,,,,,
HUMANFACTOR_901,HumanFactor,,,,,,,,,,operator error,,,
ACC_722,Accident,722.0,"Fire in a storage area of a wood, pulp and paper industry",Major Accident,Production and manufacturing of pulp and paper,,,,,,,,,
DT_722,DateTime,,,,,1989-12-20 00:00:00,,,,,,,,
DUR_722,Duration,,,,,,1.0,,,,,,,
STAFF_722,FactoryStaff,,,,,,,,,,,,,
FIRE_722,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
SUB_722,HazardSubstance,,,,,,,,,Various Material (from storage area including eucalyptus bark and furnace slag) -  - 210.00000,,,,
FLAMMABLE_722,Flammable,,,,,,,,,,,,,
HUMANFACTOR_722,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_722,OrganizationFactor,,,,,,,,,,organized procedures,,,
ACC_973,Accident,973.0,Explosion de la chaudière de récupération d'une centrale TGV de production d'électricité,Major Accident,"Power generation, supply and distribution ",,,,,,,,,
DT_973,DateTime,,,,,2012-10-10 11:59:00,,,,,,,,
DUR_973,Duration,,,,,,1.02152777770243,,,,,,,
STAFF_973,FactoryStaff,,,,,,,,,,,,,
SUB_973,HazardSubstance,,,,,,,,,Méthane - 74-82-8 -  ,,,,
PLANTEQUIPMENTFACTOR_973,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ORGANIZATIONFACTOR_973,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
ACC_230,Accident,230.0,Explosion and fire of the liquid oxygen pump in a steelwork,Major Accident,Processing of metals,,,,,,,,,
DT_230,DateTime,,,,,2005-09-28 03:28:00,,,,,,,,
DUR_230,Duration,,,,,,1.06874999999855,,,,,,,
STAFF_230,FactoryStaff,,,,,,,,,,,,,
RELEASE_230,Release,,,,,,,"gas/vapour/mist/etc release to air
fluid release to ground",,,,,,
FIRE_230,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
TRANSFEREQUIPMENT_230,TransferEquipment,,,,,,,,"machinery/equipment (pump, filter, column seperator, mixer, etc.)",,,,,
SUB_230,HazardSubstance,,,,,,,,,oxygen - 7782-44-7 -  ,,,,
FLAMMABLE_230,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_230,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
INJ_230,Injury,,,,,,,,,,,4.0,,
ACC_476,Accident,476.0,Explosion followed by a fire in a sugar refinery and distillery,Major Accident,Manufacture of food products and beverages,,,,,,,,,
DT_476,DateTime,,,,,2000-07-24 16:45:00,,,,,,,,
DUR_476,Duration,,,,,,1.125,,,,,,,
STAFF_476,FactoryStaff,,,,,,,,,,,,,
SUB_476,HazardSubstance,,,,,,,,,ethanol - 64-17-5 -  ,,,,
FLAMMABLE_476,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_476,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
ACC_584,Accident,584.0,Release of methane and of a small amount of ammonia vapours in an ammonia synthesis unit,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_584,DateTime,,,,,1987-12-23 12:00:00,,,,,,,,
DUR_584,Duration,,,,,,0.5,,,,,,,
STAFF_584,FactoryStaff,,,,,,,,,,,,,
RELEASE_584,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_584,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
TRANSFEREQUIPMENT_584,TransferEquipment,,,,,,,,general pipework/flanges,,,,,
SUB_584,HazardSubstance,,,,,,,,,Methane - 74-82-8 -   Carbon Dioxide - 124-38-9 -   Ammonia - 7664-41-7 -   Hydrogen - 01333-74-0 - 0.06000 Water - 7732-18-5 -   Nitrogen - 7727-37-9 -  ,,,,
TOXIC_584,Toxic,,,,,,,,,,,,,
FLAMMABLE_584,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_584,PlantEquipmentFactor,,,,,,,,,,"component/machinery failure/malfunction
corrosion/fatigue",,,
ORGANIZATIONFACTOR_584,OrganizationFactor,,,,,,,,,,"management attitude problem
design of plant/equipment/system
maintenance/repair",,,
ACC_535,Accident,535.0,Accidental discharge of ethylene gas released from bursting disc on low pressure hopper vessel,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_535,DateTime,,,,,1999-09-20 14:45:00,,,,,,,,
DUR_535,Duration,,,,,,1.00694444450346,,,,,,,
STAFF_535,FactoryStaff,,,,,,,,,,,,,
RELEASE_535,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_535,HazardSubstance,,,,,,,,,Ethylene - 74-85-1 -  ,,,,
FLAMMABLE_535,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_535,OrganizationFactor,,,,,,,,,,"design of plant/equipment/system
maintenance/repair",,,
ACC_1026,Accident,1026.0,Release of sulphur-containing products at a lubricant additive production plant,Other Event,"Chemical installations - sulphur oxides, oleum",,,,,,,,,
DT_1026,DateTime,,,,,2009-05-07 13:10:00,,,,,,,,
DUR_1026,Duration,,,,,,1.0243055555984,,,,,,,
STAFF_1026,FactoryStaff,,,,,,,,,,,,,
RELEASE_1026,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_1026,HazardSubstance,,,,,,,,,THIOL - 9073-75-0  -   HYDROGEN SULFIDE - 9073-75-0  -  ,,,,
TOXIC_1026,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1026,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
ORGANIZATIONFACTOR_1026,OrganizationFactor,,,,,,,,,,installation,,,
INJ_1026,Injury,,,,,,,,,,,8.0,,
ACC_604,Accident,604.0,Explosions followed by fire unloading propane from a road-tank to the fixed plant via a flexible tube,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_604,DateTime,,,,,1996-03-15 07:30:00,,,,,,,,
DUR_604,Duration,,,,,,1.35416666670062,,,,,,,
STAFF_604,FactoryStaff,,,,,,,,,,,,,
FIRE_604,Fire,,,,,,,"fireball (burning mass rising in air, often after BLEVE)",,,,,,
EXPLOSION_604,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
SUB_604,HazardSubstance,,,,,,,,,Propane / Butane -  -   Propane - 00074-98-6 - 20.00000,,,,
FLAMMABLE_604,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_604,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
component/machinery failure/malfunction",,,
HUMANFACTOR_604,HumanFactor,,,,,,,,,,operator error,,,
FATAL_604,Fatality,,,,,,,,,,,1.0,,
INJ_604,Injury,,,,,,,,,,,12.0,,
ACC_763,Accident,763.0,Release of gas and fire from a coking plant,Near Miss,Processing of metals,,,,,,,,,
DT_763,DateTime,,,,,1996-07-02 09:55:00,,,,,,,,
DUR_763,Duration,,,,,,0.586805555598403,,,,,,,
STAFF_763,FactoryStaff,,,,,,,,,,,,,
FIRE_763,Fire,,,,,,,jet flame (burning jet of fluid from orifice),,,,,,
STORAGEEQUIPMENT_763,StorageEquipment,,,,,,,,"container; pressurised (bullet, sphere, cylinder, etc.)",,,,,
SUB_763,HazardSubstance,,,,,,,,,carbon monoxide - 630-08-0 -   carbon dioxide - 124-38-9 -   methane - 74-82-8 -   Hydrogen - 01333-74-0 -   Flamm.Subst.from Ann. IV (c) (i) -  -  ,,,,
TOXIC_763,Toxic,,,,,,,,,,,,,
FLAMMABLE_763,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_763,PlantEquipmentFactor,,,,,,,,,,other,,,
ORGANIZATIONFACTOR_763,OrganizationFactor,,,,,,,,,,maintenance/repair,,,
ACC_926,Accident,926.0,Accidental release of LPG from an old bursting disc during a ship to shore transfer,Major Accident,"LPG production, bottling and bulk distribution",,,,,,,,,
DT_926,DateTime,,,,,2008-10-27 08:30:00,,,,,,,,
DUR_926,Duration,,,,,,1.03472222219716,,,,,,,
STAFF_926,FactoryStaff,,,,,,,,,,,,,
SUB_926,HazardSubstance,,,,,,,,,LPG (propane) - 74-98-6 -  ,,,,
FLAMMABLE_926,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_926,PlantEquipmentFactor,,,,,,,,,,"corrosion/fatigue
instrument/control/monitoring-device failure",,,
ORGANIZATIONFACTOR_926,OrganizationFactor,,,,,,,,,,"maintenance/repair
testing/inspecting/recording",,,
ACC_515,Accident,515.0,Leak in Rhone river of hydrogen peroxide from a chemical plant,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_515,DateTime,,,,,2005-03-08 00:00:00,,,,,,,,
DUR_515,Duration,,,,,,1.0,,,,,,,
STAFF_515,FactoryStaff,,,,,,,,,,,,,
RELEASE_515,Release,,,,,,,fluid release to water,,,,,,
SUB_515,HazardSubstance,,,,,,,,,hydrogen peroxide - 7722-84-1 -  ,,,,
OXIDIZING_515,Oxidizing,,,,,,,,,,,,,
ORGANIZATIONFACTOR_515,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
ACC_289,Accident,289.0,Leak of CO furnace gas due to the collapse of the ransport pipe under the load of undrained condensation water,Major Accident,Processing of metals,,,,,,,,,
DT_289,DateTime,,,,,2005-01-05 03:45:00,,,,,,,,
DUR_289,Duration,,,,,,0.84375,,,,,,,
STAFF_289,FactoryStaff,,,,,,,,,,,,,
RELEASE_289,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_289,HazardSubstance,,,,,,,,,carbon monoxide (CO) - 630-08-0 -  ,,,,
TOXIC_289,Toxic,,,,,,,,,,,,,
FLAMMABLE_289,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_289,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
ORGANIZATIONFACTOR_289,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
ACC_468,Accident,468.0,Fire of aerosol cans packed in cartons on pallets in a store,Other Event,"General engineering, manufacturing and assembly",,,,,,,,,
DT_468,DateTime,,,,,1999-07-13 16:00:00,,,,,,,,
DUR_468,Duration,,,,,,0.333333333299379,,,,,,,
STAFF_468,FactoryStaff,,,,,,,,,,,,,
SUB_468,HazardSubstance,,,,,,,,,hydrofluoroalkanes - CAS Number -   LPG - 68476-85-7 -  ,,,,
FLAMMABLE_468,Flammable,,,,,,,,,,,,,
INJ_468,Injury,,,,,,,,,,,5.0,,
ACC_703,Accident,703.0,Explosion in a container cleaning room,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_703,DateTime,,,,,2006-07-27 12:36:00,,,,,,,,
DUR_703,Duration,,,,,,0.474999999998545,,,,,,,
CON_703,Contractor,,,,,,,,,,,,True,
FATAL_703,Fatality,,,,,,,,,,,1.0,,
INJ_703,Injury,,,,,,,,,,,1.0,,
ACC_1205,Accident,1205.0,Release of gas from tank with recovered oil from water treatment plant,Near Miss,Petrochemical / Oil Refineries,,,,,,,,,
DT_1205,DateTime,,,,,2019-11-22 23:30:00,,,,,,,,
DUR_1205,Duration,,,,,,1.0625,,,,,,,
STAFF_1205,FactoryStaff,,,,,,,,,,,,,
RELEASE_1205,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_1205,ProcessEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_1205,HazardSubstance,,,,,,,,,Hydrogen - 1333-74-0 -   H2S - 7783-06-4 -  ,,,,
FLAMMABLE_1205,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1205,PlantEquipmentFactor,,,,,,,,,,unexpected reaction/phase-transition,,,
ORGANIZATIONFACTOR_1205,OrganizationFactor,,,,,,,,,,"training/instruction
staffing
design of plant/equipment/system
other",,,
ACC_565,Accident,565.0,Explosion after halt for maintenance during loading of gasoline on a ship,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_565,DateTime,,,,,1989-07-06 18:35:00,,,,,,,,
DUR_565,Duration,,,,,,2.2256944444016,,,,,,,
STAFF_565,FactoryStaff,,,,,,,,,,,,,
RELEASE_565,Release,,,,,,,fluid release to water,,,,,,
FIRE_565,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
PROCESSEQUIPMENT_565,ProcessEquipment,,,,,,,,other transfer equipment/apparatus/vehicle,,,,,
TRANSFEREQUIPMENT_565,TransferEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_565,HazardSubstance,,,,,,,,,Gasoline -  - 1800.00000,,,,
FLAMMABLE_565,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_565,PlantEquipmentFactor,,,,,,,,,,"component/machinery failure/malfunction
not identified",,,
INJ_565,Injury,,,,,,,,,,,8.0,,
ACC_1156,Accident,1156.0,Collapsed tank for waste oil,Major Accident,"Waste storage, treatment and disposal",,,,,,,,,
DT_1156,DateTime,,,,,2018-03-24 00:00:00,,,,,,,,
DUR_1156,Duration,,,,,,1.0,,,,,,,
STAFF_1156,FactoryStaff,,,,,,,,,,,,,
RELEASE_1156,Release,,,,,,,fluid release to ground,,,,,,
PLANTEQUIPMENTFACTOR_1156,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
corrosion/fatigue",,,
ORGANIZATIONFACTOR_1156,OrganizationFactor,,,,,,,,,,"design of plant/equipment/system
testing/inspecting/recording",,,
FATAL_1156,Fatality,,,,,,,,,,,1.0,,
INJ_1156,Injury,,,,,,,,,,,1.0,,
ACC_552,Accident,552.0,Release of para-toluidine from a bulk storage tank whilst a leaking pump was being replaced,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_552,DateTime,,,,,2002-07-25 10:00:00,,,,,,,,
DUR_552,Duration,,,,,,1.125,,,,,,,
STAFF_552,FactoryStaff,,,,,,,,,,,,,
RELEASE_552,Release,,,,,,,fluid release to ground,,,,,,
STORAGEEQUIPMENT_552,StorageEquipment,,,,,,,,container; non-ambient temperature (refrigerated or heated),,,,,
SUB_552,HazardSubstance,,,,,,,,,para-Toluidine - 106-49-0 - 30.00000,,,,
TOXIC_552,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_552,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
HUMANFACTOR_552,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_552,OrganizationFactor,,,,,,,,,,"organized procedures
process analysis
isolation of equipment/system
maintenance/repair",,,
ACC_375,Accident,375.0,Fire in a tank storage installation,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_375,DateTime,,,,,2001-03-01 09:15:00,,,,,,,,
DUR_375,Duration,,,,,,0.614583333299379,,,,,,,
STAFF_375,FactoryStaff,,,,,,,,,,,,,
SUB_375,HazardSubstance,,,,,,,,,Seveso II Substance Category: highly flammable liquids -  -  ,,,,
FLAMMABLE_375,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_375,OrganizationFactor,,,,,,,,,,maintenance/repair,,,
FATAL_375,Fatality,,,,,,,,,,,2.0,,
ACC_127,Accident,127.0,Release of zinc carbonate at a wastewater plant in a chemical plant,Near Miss,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_127,DateTime,,,,,2016-10-06 23:00:00,,,,,,,,
DUR_127,Duration,,,,,,1.09722222229902,,,,,,,
STAFF_127,FactoryStaff,,,,,,,,,,,,,
RELEASE_127,Release,,,,,,,fluid release to water,,,,,,
SUB_127,HazardSubstance,,,,,,,,,Zinc carbonate - 5263-02-5 -  ,,,,
EXPLOSIVEHAZARD_127,ExplosiveHazard,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_127,PlantEquipmentFactor,,,,,,,,,,"component/machinery failure/malfunction
other",,,
