src_id,rel_type,tgt_id
ACC_550,HAS_OCCURRENCE,RELEASE_550
ACC_550,HAS_OCCURRENCE,FIRE_550
ACC_550,HAS_OCCURRENCE,EXPLOSION_550
ACC_550,OCCURRED_AT,PROCESSEQUIPMENT_550
ACC_550,INVOLVES,SUB_550
SUB_550,HAS_HAZARD,TOXIC_550
SUB_550,HAS_HAZARD,EXPLOSIVEHAZARD_550
SUB_550,HAS_HAZARD,FLAMMABLE_550
PLANTEQUIPMENTFACTOR_550,TRIGGERS,ACC_550
ORGANIZATIONFACTOR_550,TRIGGERS,ACC_550
ACC_970,OCCURRED_ON,DT_970
ACC_970,LASTED_FOR,DUR_970
STAFF_970,PERFORMED,ACC_970
ACC_970,HAS_OCCURRENCE,RELEASE_970
PLANTEQUIPMENTFACTOR_970,TRIGGERS,ACC_970
ORGANIZATIONFACTOR_970,TRIGGERS,ACC_970
ACC_950,OCCURRED_ON,DT_950
ACC_950,LASTED_FOR,DUR_950
STAFF_950,PERFORMED,ACC_950
ACC_950,HAS_OCCURRENCE,RELEASE_950
ACC_950,INVOLVES,SUB_950
HUMANFACTOR_950,TRIGGERS,ACC_950
ORGANIZATIONFACTOR_950,TRIGGERS,ACC_950
ACC_950,LEADS_TO,ENV_950
ACC_798,OCCURRED_ON,DT_798
ACC_798,LASTED_FOR,DUR_798
STAFF_798,PERFORMED,ACC_798
ACC_798,HAS_OCCURRENCE,FIRE_798
ACC_798,OCCURRED_AT,STORAGEEQUIPMENT_798
ACC_798,INVOLVES,SUB_798
SUB_798,HAS_HAZARD,FLAMMABLE_798
PLANTEQUIPMENTFACTOR_798,TRIGGERS,ACC_798
ACC_798,LEADS_TO,INJ_798
ACC_17,OCCURRED_ON,DT_17
ACC_17,LASTED_FOR,DUR_17
STAFF_17,PERFORMED,ACC_17
ACC_17,INVOLVES,SUB_17
SUB_17,HAS_HAZARD,EXPLOSIVEHAZARD_17
ACC_17,LEADS_TO,FATAL_17
ACC_754,OCCURRED_ON,DT_754
ACC_754,LASTED_FOR,DUR_754
STAFF_754,PERFORMED,ACC_754
ACC_754,HAS_OCCURRENCE,RELEASE_754
ACC_754,OCCURRED_AT,TRANSFEREQUIPMENT_754
ACC_754,INVOLVES,SUB_754
SUB_754,HAS_HAZARD,TOXIC_754
PLANTEQUIPMENTFACTOR_754,TRIGGERS,ACC_754
ORGANIZATIONFACTOR_754,TRIGGERS,ACC_754
ACC_22,OCCURRED_ON,DT_22
ACC_22,LASTED_FOR,DUR_22
STAFF_22,PERFORMED,ACC_22
ACC_22,INVOLVES,SUB_22
PLANTEQUIPMENTFACTOR_22,TRIGGERS,ACC_22
ORGANIZATIONFACTOR_22,TRIGGERS,ACC_22
ACC_209,OCCURRED_ON,DT_209
ACC_209,LASTED_FOR,DUR_209
STAFF_209,PERFORMED,ACC_209
ACC_209,HAS_OCCURRENCE,RELEASE_209
ACC_209,HAS_OCCURRENCE,EXPLOSION_209
ACC_209,OCCURRED_AT,PROCESSEQUIPMENT_209
ACC_209,INVOLVES,SUB_209
SUB_209,HAS_HAZARD,OXIDIZING_209
HUMANFACTOR_209,TRIGGERS,ACC_209
ORGANIZATIONFACTOR_209,TRIGGERS,ACC_209
ACC_209,LEADS_TO,FATAL_209
ACC_838,OCCURRED_ON,DT_838
ACC_838,LASTED_FOR,DUR_838
STAFF_838,PERFORMED,ACC_838
ACC_838,HAS_OCCURRENCE,RELEASE_838
ACC_838,OCCURRED_AT,STORAGEEQUIPMENT_838
ACC_838,INVOLVES,SUB_838
SUB_838,HAS_HAZARD,FLAMMABLE_838
PLANTEQUIPMENTFACTOR_838,TRIGGERS,ACC_838
ORGANIZATIONFACTOR_838,TRIGGERS,ACC_838
ACC_1000,OCCURRED_ON,DT_1000
ACC_1000,LASTED_FOR,DUR_1000
STAFF_1000,PERFORMED,ACC_1000
ACC_1000,HAS_OCCURRENCE,RELEASE_1000
ACC_1000,INVOLVES,SUB_1000
SUB_1000,HAS_HAZARD,FLAMMABLE_1000
PLANTEQUIPMENTFACTOR_1000,TRIGGERS,ACC_1000
ACC_64,OCCURRED_ON,DT_64
ACC_64,LASTED_FOR,DUR_64
STAFF_64,PERFORMED,ACC_64
ACC_64,HAS_OCCURRENCE,FIRE_64
ACC_64,INVOLVES,SUB_64
SUB_64,HAS_HAZARD,FLAMMABLE_64
PLANTEQUIPMENTFACTOR_64,TRIGGERS,ACC_64
ACC_64,LEADS_TO,INJ_64
ACC_417,OCCURRED_ON,DT_417
ACC_417,LASTED_FOR,DUR_417
STAFF_417,PERFORMED,ACC_417
ACC_417,HAS_OCCURRENCE,RELEASE_417
ACC_417,OCCURRED_AT,PROCESSEQUIPMENT_417
ACC_417,INVOLVES,SUB_417
SUB_417,HAS_HAZARD,FLAMMABLE_417
PLANTEQUIPMENTFACTOR_417,TRIGGERS,ACC_417
ORGANIZATIONFACTOR_417,TRIGGERS,ACC_417
ACC_417,LEADS_TO,INJ_417
ACC_293,OCCURRED_ON,DT_293
ACC_293,LASTED_FOR,DUR_293
STAFF_293,PERFORMED,ACC_293
ACC_293,HAS_OCCURRENCE,RELEASE_293
ACC_293,INVOLVES,SUB_293
SUB_293,HAS_HAZARD,TOXIC_293
SUB_293,HAS_HAZARD,FLAMMABLE_293
ACC_536,OCCURRED_ON,DT_536
ACC_536,LASTED_FOR,DUR_536
STAFF_536,PERFORMED,ACC_536
ACC_536,INVOLVES,SUB_536
ORGANIZATIONFACTOR_536,TRIGGERS,ACC_536
ACC_1080,OCCURRED_ON,DT_1080
ACC_1080,LASTED_FOR,DUR_1080
STAFF_1080,PERFORMED,ACC_1080
ACC_1080,HAS_OCCURRENCE,RELEASE_1080
ACC_1157,OCCURRED_ON,DT_1157
ACC_1157,LASTED_FOR,DUR_1157
STAFF_1157,PERFORMED,ACC_1157
ACC_1157,HAS_OCCURRENCE,EXPLOSION_1157
ACC_1157,OCCURRED_AT,TRANSFEREQUIPMENT_1157
PLANTEQUIPMENTFACTOR_1157,TRIGGERS,ACC_1157
ACC_1157,LEADS_TO,FATAL_1157
ACC_1157,LEADS_TO,INJ_1157
ACC_1002,OCCURRED_ON,DT_1002
ACC_1002,LASTED_FOR,DUR_1002
STAFF_1002,PERFORMED,ACC_1002
ACC_1002,HAS_OCCURRENCE,RELEASE_1002
ACC_1002,INVOLVES,SUB_1002
SUB_1002,HAS_HAZARD,TOXIC_1002
SUB_1002,HAS_HAZARD,FLAMMABLE_1002
ACC_60,OCCURRED_ON,DT_60
ACC_60,LASTED_FOR,DUR_60
STAFF_60,PERFORMED,ACC_60
ACC_60,HAS_OCCURRENCE,EXPLOSION_60
ACC_60,INVOLVES,SUB_60
PLANTEQUIPMENTFACTOR_60,TRIGGERS,ACC_60
ORGANIZATIONFACTOR_60,TRIGGERS,ACC_60
ACC_60,LEADS_TO,FATAL_60
ACC_60,LEADS_TO,INJ_60
ACC_251,OCCURRED_ON,DT_251
ACC_251,LASTED_FOR,DUR_251
STAFF_251,PERFORMED,ACC_251
ACC_251,HAS_OCCURRENCE,FIRE_251
ACC_251,HAS_OCCURRENCE,EXPLOSION_251
ACC_251,OCCURRED_AT,PROCESSEQUIPMENT_251
ACC_251,INVOLVES,SUB_251
SUB_251,HAS_HAZARD,FLAMMABLE_251
PLANTEQUIPMENTFACTOR_251,TRIGGERS,ACC_251
ORGANIZATIONFACTOR_251,TRIGGERS,ACC_251
ACC_805,OCCURRED_ON,DT_805
ACC_805,LASTED_FOR,DUR_805
STAFF_805,PERFORMED,ACC_805
ACC_805,INVOLVES,SUB_805
PLANTEQUIPMENTFACTOR_805,TRIGGERS,ACC_805
ACC_1210,OCCURRED_ON,DT_1210
ACC_1210,LASTED_FOR,DUR_1210
STAFF_1210,PERFORMED,ACC_1210
ACC_1210,HAS_OCCURRENCE,RELEASE_1210
ACC_1210,HAS_OCCURRENCE,FIRE_1210
ACC_1210,INVOLVES,SUB_1210
SUB_1210,HAS_HAZARD,FLAMMABLE_1210
ORGANIZATIONFACTOR_1210,TRIGGERS,ACC_1210
ACC_796,OCCURRED_ON,DT_796
ACC_796,LASTED_FOR,DUR_796
CON_796,PERFORMED,ACC_796
ACC_796,HAS_OCCURRENCE,RELEASE_796
ACC_796,OCCURRED_AT,PROCESSEQUIPMENT_796
ACC_796,INVOLVES,SUB_796
SUB_796,HAS_HAZARD,TOXIC_796
PLANTEQUIPMENTFACTOR_796,TRIGGERS,ACC_796
ACC_784,OCCURRED_ON,DT_784
ACC_784,LASTED_FOR,DUR_784
STAFF_784,PERFORMED,ACC_784
ACC_784,HAS_OCCURRENCE,RELEASE_784
ACC_784,OCCURRED_AT,PROCESSEQUIPMENT_784
ACC_784,INVOLVES,SUB_784
SUB_784,HAS_HAZARD,TOXIC_784
SUB_784,HAS_HAZARD,FLAMMABLE_784
PLANTEQUIPMENTFACTOR_784,TRIGGERS,ACC_784
ORGANIZATIONFACTOR_784,TRIGGERS,ACC_784
ACC_724,OCCURRED_ON,DT_724
ACC_724,LASTED_FOR,DUR_724
STAFF_724,PERFORMED,ACC_724
ACC_724,HAS_OCCURRENCE,FIRE_724
ACC_724,HAS_OCCURRENCE,EXPLOSION_724
ACC_724,INVOLVES,SUB_724
SUB_724,HAS_HAZARD,FLAMMABLE_724
HUMANFACTOR_724,TRIGGERS,ACC_724
ACC_389,OCCURRED_ON,DT_389
ACC_389,LASTED_FOR,DUR_389
STAFF_389,PERFORMED,ACC_389
ACC_389,INVOLVES,SUB_389
SUB_389,HAS_HAZARD,OXIDIZING_389
ACC_982,OCCURRED_ON,DT_982
ACC_982,LASTED_FOR,DUR_982
CON_982,PERFORMED,ACC_982
ACC_982,HAS_OCCURRENCE,RELEASE_982
ACC_1131,OCCURRED_ON,DT_1131
ACC_1131,LASTED_FOR,DUR_1131
STAFF_1131,PERFORMED,ACC_1131
ACC_1131,HAS_OCCURRENCE,RELEASE_1131
ACC_107,OCCURRED_ON,DT_107
ACC_107,LASTED_FOR,DUR_107
STAFF_107,PERFORMED,ACC_107
ACC_107,HAS_OCCURRENCE,RELEASE_107
ACC_107,INVOLVES,SUB_107
ACC_1267,OCCURRED_ON,DT_1267
ACC_1267,LASTED_FOR,DUR_1267
STAFF_1267,PERFORMED,ACC_1267
PLANTEQUIPMENTFACTOR_1267,TRIGGERS,ACC_1267
ACC_95,OCCURRED_ON,DT_95
ACC_95,LASTED_FOR,DUR_95
STAFF_95,PERFORMED,ACC_95
ACC_95,HAS_OCCURRENCE,RELEASE_95
ACC_95,HAS_OCCURRENCE,EXPLOSION_95
PLANTEQUIPMENTFACTOR_95,TRIGGERS,ACC_95
ORGANIZATIONFACTOR_95,TRIGGERS,ACC_95
ACC_95,LEADS_TO,INJ_95
ACC_1110,OCCURRED_ON,DT_1110
ACC_1110,LASTED_FOR,DUR_1110
STAFF_1110,PERFORMED,ACC_1110
ACC_1110,HAS_OCCURRENCE,RELEASE_1110
ACC_1110,OCCURRED_AT,STORAGEEQUIPMENT_1110
ACC_1110,INVOLVES,SUB_1110
SUB_1110,HAS_HAZARD,OXIDIZING_1110
PLANTEQUIPMENTFACTOR_1110,TRIGGERS,ACC_1110
HUMANFACTOR_1110,TRIGGERS,ACC_1110
ACC_847,OCCURRED_ON,DT_847
ACC_847,LASTED_FOR,DUR_847
STAFF_847,PERFORMED,ACC_847
ACC_847,HAS_OCCURRENCE,RELEASE_847
ACC_847,OCCURRED_AT,STORAGEEQUIPMENT_847
ACC_847,INVOLVES,SUB_847
SUB_847,HAS_HAZARD,FLAMMABLE_847
PLANTEQUIPMENTFACTOR_847,TRIGGERS,ACC_847
ORGANIZATIONFACTOR_847,TRIGGERS,ACC_847
ACC_229,OCCURRED_ON,DT_229
ACC_229,LASTED_FOR,DUR_229
STAFF_229,PERFORMED,ACC_229
ACC_229,HAS_OCCURRENCE,EXPLOSION_229
ACC_229,OCCURRED_AT,PROCESSEQUIPMENT_229
ACC_229,INVOLVES,SUB_229
SUB_229,HAS_HAZARD,TOXIC_229
SUB_229,HAS_HAZARD,FLAMMABLE_229
SUB_229,HAS_HAZARD,OXIDIZING_229
PLANTEQUIPMENTFACTOR_229,TRIGGERS,ACC_229
HUMANFACTOR_229,TRIGGERS,ACC_229
ACC_1246,OCCURRED_ON,DT_1246
ACC_1246,LASTED_FOR,DUR_1246
STAFF_1246,PERFORMED,ACC_1246
ACC_1246,HAS_OCCURRENCE,FIRE_1246
ACC_1246,HAS_OCCURRENCE,EXPLOSION_1246
ACC_1246,OCCURRED_AT,PROCESSEQUIPMENT_1246
ACC_1246,INVOLVES,SUB_1246
SUB_1246,HAS_HAZARD,TOXIC_1246
SUB_1246,HAS_HAZARD,FLAMMABLE_1246
PLANTEQUIPMENTFACTOR_1246,TRIGGERS,ACC_1246
ACC_341,OCCURRED_ON,DT_341
ACC_341,LASTED_FOR,DUR_341
STAFF_341,PERFORMED,ACC_341
ACC_341,HAS_OCCURRENCE,EXPLOSION_341
ACC_341,OCCURRED_AT,STORAGEEQUIPMENT_341
ACC_341,INVOLVES,SUB_341
SUB_341,HAS_HAZARD,TOXIC_341
SUB_341,HAS_HAZARD,FLAMMABLE_341
PLANTEQUIPMENTFACTOR_341,TRIGGERS,ACC_341
ORGANIZATIONFACTOR_341,TRIGGERS,ACC_341
ACC_1151,OCCURRED_ON,DT_1151
ACC_1151,LASTED_FOR,DUR_1151
STAFF_1151,PERFORMED,ACC_1151
ACC_1151,HAS_OCCURRENCE,FIRE_1151
ACC_1151,OCCURRED_AT,PROCESSEQUIPMENT_1151
ACC_1151,INVOLVES,SUB_1151
ACC_901,OCCURRED_ON,DT_901
ACC_901,LASTED_FOR,DUR_901
STAFF_901,PERFORMED,ACC_901
ACC_901,HAS_OCCURRENCE,RELEASE_901
ACC_901,INVOLVES,SUB_901
SUB_901,HAS_HAZARD,TOXIC_901
HUMANFACTOR_901,TRIGGERS,ACC_901
ACC_722,OCCURRED_ON,DT_722
ACC_722,LASTED_FOR,DUR_722
STAFF_722,PERFORMED,ACC_722
ACC_722,HAS_OCCURRENCE,FIRE_722
ACC_722,INVOLVES,SUB_722
SUB_722,HAS_HAZARD,FLAMMABLE_722
HUMANFACTOR_722,TRIGGERS,ACC_722
ORGANIZATIONFACTOR_722,TRIGGERS,ACC_722
ACC_973,OCCURRED_ON,DT_973
ACC_973,LASTED_FOR,DUR_973
STAFF_973,PERFORMED,ACC_973
ACC_973,INVOLVES,SUB_973
PLANTEQUIPMENTFACTOR_973,TRIGGERS,ACC_973
ORGANIZATIONFACTOR_973,TRIGGERS,ACC_973
ACC_230,OCCURRED_ON,DT_230
ACC_230,LASTED_FOR,DUR_230
STAFF_230,PERFORMED,ACC_230
ACC_230,HAS_OCCURRENCE,RELEASE_230
ACC_230,HAS_OCCURRENCE,FIRE_230
ACC_230,OCCURRED_AT,TRANSFEREQUIPMENT_230
ACC_230,INVOLVES,SUB_230
SUB_230,HAS_HAZARD,FLAMMABLE_230
PLANTEQUIPMENTFACTOR_230,TRIGGERS,ACC_230
ACC_230,LEADS_TO,INJ_230
ACC_476,OCCURRED_ON,DT_476
ACC_476,LASTED_FOR,DUR_476
STAFF_476,PERFORMED,ACC_476
ACC_476,INVOLVES,SUB_476
SUB_476,HAS_HAZARD,FLAMMABLE_476
PLANTEQUIPMENTFACTOR_476,TRIGGERS,ACC_476
ACC_584,OCCURRED_ON,DT_584
ACC_584,LASTED_FOR,DUR_584
STAFF_584,PERFORMED,ACC_584
ACC_584,HAS_OCCURRENCE,RELEASE_584
ACC_584,HAS_OCCURRENCE,EXPLOSION_584
ACC_584,OCCURRED_AT,TRANSFEREQUIPMENT_584
ACC_584,INVOLVES,SUB_584
SUB_584,HAS_HAZARD,TOXIC_584
SUB_584,HAS_HAZARD,FLAMMABLE_584
PLANTEQUIPMENTFACTOR_584,TRIGGERS,ACC_584
ORGANIZATIONFACTOR_584,TRIGGERS,ACC_584
ACC_535,OCCURRED_ON,DT_535
ACC_535,LASTED_FOR,DUR_535
STAFF_535,PERFORMED,ACC_535
ACC_535,HAS_OCCURRENCE,RELEASE_535
ACC_535,INVOLVES,SUB_535
SUB_535,HAS_HAZARD,FLAMMABLE_535
ORGANIZATIONFACTOR_535,TRIGGERS,ACC_535
ACC_1026,OCCURRED_ON,DT_1026
ACC_1026,LASTED_FOR,DUR_1026
STAFF_1026,PERFORMED,ACC_1026
ACC_1026,HAS_OCCURRENCE,RELEASE_1026
ACC_1026,INVOLVES,SUB_1026
SUB_1026,HAS_HAZARD,TOXIC_1026
PLANTEQUIPMENTFACTOR_1026,TRIGGERS,ACC_1026
ORGANIZATIONFACTOR_1026,TRIGGERS,ACC_1026
ACC_1026,LEADS_TO,INJ_1026
ACC_604,OCCURRED_ON,DT_604
ACC_604,LASTED_FOR,DUR_604
STAFF_604,PERFORMED,ACC_604
ACC_604,HAS_OCCURRENCE,FIRE_604
ACC_604,HAS_OCCURRENCE,EXPLOSION_604
ACC_604,INVOLVES,SUB_604
SUB_604,HAS_HAZARD,FLAMMABLE_604
PLANTEQUIPMENTFACTOR_604,TRIGGERS,ACC_604
HUMANFACTOR_604,TRIGGERS,ACC_604
ACC_604,LEADS_TO,FATAL_604
ACC_604,LEADS_TO,INJ_604
ACC_763,OCCURRED_ON,DT_763
ACC_763,LASTED_FOR,DUR_763
STAFF_763,PERFORMED,ACC_763
ACC_763,HAS_OCCURRENCE,FIRE_763
ACC_763,OCCURRED_AT,STORAGEEQUIPMENT_763
ACC_763,INVOLVES,SUB_763
SUB_763,HAS_HAZARD,TOXIC_763
SUB_763,HAS_HAZARD,FLAMMABLE_763
PLANTEQUIPMENTFACTOR_763,TRIGGERS,ACC_763
ORGANIZATIONFACTOR_763,TRIGGERS,ACC_763
ACC_926,OCCURRED_ON,DT_926
ACC_926,LASTED_FOR,DUR_926
STAFF_926,PERFORMED,ACC_926
ACC_926,INVOLVES,SUB_926
SUB_926,HAS_HAZARD,FLAMMABLE_926
PLANTEQUIPMENTFACTOR_926,TRIGGERS,ACC_926
ORGANIZATIONFACTOR_926,TRIGGERS,ACC_926
ACC_515,OCCURRED_ON,DT_515
ACC_515,LASTED_FOR,DUR_515
STAFF_515,PERFORMED,ACC_515
ACC_515,HAS_OCCURRENCE,RELEASE_515
ACC_515,INVOLVES,SUB_515
SUB_515,HAS_HAZARD,OXIDIZING_515
ORGANIZATIONFACTOR_515,TRIGGERS,ACC_515
ACC_289,OCCURRED_ON,DT_289
ACC_289,LASTED_FOR,DUR_289
STAFF_289,PERFORMED,ACC_289
ACC_289,HAS_OCCURRENCE,RELEASE_289
ACC_289,INVOLVES,SUB_289
SUB_289,HAS_HAZARD,TOXIC_289
SUB_289,HAS_HAZARD,FLAMMABLE_289
PLANTEQUIPMENTFACTOR_289,TRIGGERS,ACC_289
ORGANIZATIONFACTOR_289,TRIGGERS,ACC_289
ACC_468,OCCURRED_ON,DT_468
ACC_468,LASTED_FOR,DUR_468
STAFF_468,PERFORMED,ACC_468
ACC_468,INVOLVES,SUB_468
SUB_468,HAS_HAZARD,FLAMMABLE_468
ACC_468,LEADS_TO,INJ_468
ACC_703,OCCURRED_ON,DT_703
ACC_703,LASTED_FOR,DUR_703
CON_703,PERFORMED,ACC_703
ACC_703,LEADS_TO,FATAL_703
ACC_703,LEADS_TO,INJ_703
ACC_1205,OCCURRED_ON,DT_1205
ACC_1205,LASTED_FOR,DUR_1205
STAFF_1205,PERFORMED,ACC_1205
ACC_1205,HAS_OCCURRENCE,RELEASE_1205
ACC_1205,OCCURRED_AT,PROCESSEQUIPMENT_1205
ACC_1205,INVOLVES,SUB_1205
SUB_1205,HAS_HAZARD,FLAMMABLE_1205
PLANTEQUIPMENTFACTOR_1205,TRIGGERS,ACC_1205
ORGANIZATIONFACTOR_1205,TRIGGERS,ACC_1205
ACC_565,OCCURRED_ON,DT_565
ACC_565,LASTED_FOR,DUR_565
STAFF_565,PERFORMED,ACC_565
ACC_565,HAS_OCCURRENCE,RELEASE_565
ACC_565,HAS_OCCURRENCE,FIRE_565
ACC_565,OCCURRED_AT,PROCESSEQUIPMENT_565
ACC_565,OCCURRED_AT,TRANSFEREQUIPMENT_565
ACC_565,INVOLVES,SUB_565
SUB_565,HAS_HAZARD,FLAMMABLE_565
PLANTEQUIPMENTFACTOR_565,TRIGGERS,ACC_565
ACC_565,LEADS_TO,INJ_565
ACC_1156,OCCURRED_ON,DT_1156
ACC_1156,LASTED_FOR,DUR_1156
STAFF_1156,PERFORMED,ACC_1156
ACC_1156,HAS_OCCURRENCE,RELEASE_1156
PLANTEQUIPMENTFACTOR_1156,TRIGGERS,ACC_1156
ORGANIZATIONFACTOR_1156,TRIGGERS,ACC_1156
ACC_1156,LEADS_TO,FATAL_1156
ACC_1156,LEADS_TO,INJ_1156
ACC_552,OCCURRED_ON,DT_552
ACC_552,LASTED_FOR,DUR_552
STAFF_552,PERFORMED,ACC_552
ACC_552,HAS_OCCURRENCE,RELEASE_552
ACC_552,OCCURRED_AT,STORAGEEQUIPMENT_552
ACC_552,INVOLVES,SUB_552
SUB_552,HAS_HAZARD,TOXIC_552
PLANTEQUIPMENTFACTOR_552,TRIGGERS,ACC_552
HUMANFACTOR_552,TRIGGERS,ACC_552
ORGANIZATIONFACTOR_552,TRIGGERS,ACC_552
ACC_375,OCCURRED_ON,DT_375
ACC_375,LASTED_FOR,DUR_375
STAFF_375,PERFORMED,ACC_375
ACC_375,INVOLVES,SUB_375
SUB_375,HAS_HAZARD,FLAMMABLE_375
ORGANIZATIONFACTOR_375,TRIGGERS,ACC_375
ACC_375,LEADS_TO,FATAL_375
ACC_127,OCCURRED_ON,DT_127
ACC_127,LASTED_FOR,DUR_127
STAFF_127,PERFORMED,ACC_127
ACC_127,HAS_OCCURRENCE,RELEASE_127
ACC_127,INVOLVES,SUB_127
SUB_127,HAS_HAZARD,EXPLOSIVEHAZARD_127
PLANTEQUIPMENTFACTOR_127,TRIGGERS,ACC_127
ACC_1108,OCCURRED_ON,DT_1108
ACC_1108,LASTED_FOR,DUR_1108
STAFF_1108,PERFORMED,ACC_1108
ACC_1108,HAS_OCCURRENCE,EXPLOSION_1108
ACC_1108,OCCURRED_AT,PROCESSEQUIPMENT_1108
HUMANFACTOR_1108,TRIGGERS,ACC_1108
ACC_1108,LEADS_TO,FATAL_1108
ACC_752,OCCURRED_ON,DT_752
ACC_752,LASTED_FOR,DUR_752
STAFF_752,PERFORMED,ACC_752
ACC_752,HAS_OCCURRENCE,FIRE_752
ACC_752,HAS_OCCURRENCE,EXPLOSION_752
ACC_752,OCCURRED_AT,PROCESSEQUIPMENT_752
ACC_752,INVOLVES,SUB_752
SUB_752,HAS_HAZARD,TOXIC_752
SUB_752,HAS_HAZARD,EXPLOSIVEHAZARD_752
SUB_752,HAS_HAZARD,FLAMMABLE_752
PLANTEQUIPMENTFACTOR_752,TRIGGERS,ACC_752
ORGANIZATIONFACTOR_752,TRIGGERS,ACC_752
ACC_752,LEADS_TO,FATAL_752
ACC_864,OCCURRED_ON,DT_864
ACC_864,LASTED_FOR,DUR_864
STAFF_864,PERFORMED,ACC_864
ACC_864,HAS_OCCURRENCE,RELEASE_864
ACC_864,INVOLVES,SUB_864
SUB_864,HAS_HAZARD,FLAMMABLE_864
ACC_12,OCCURRED_ON,DT_12
ACC_12,LASTED_FOR,DUR_12
STAFF_12,PERFORMED,ACC_12
ACC_12,INVOLVES,SUB_12
ACC_12,LEADS_TO,INJ_12
ACC_607,OCCURRED_ON,DT_607
ACC_607,LASTED_FOR,DUR_607
CON_607,PERFORMED,ACC_607
ACC_607,HAS_OCCURRENCE,FIRE_607
ACC_607,HAS_OCCURRENCE,EXPLOSION_607
ACC_607,INVOLVES,SUB_607
SUB_607,HAS_HAZARD,TOXIC_607
SUB_607,HAS_HAZARD,FLAMMABLE_607
PLANTEQUIPMENTFACTOR_607,TRIGGERS,ACC_607
HUMANFACTOR_607,TRIGGERS,ACC_607
ORGANIZATIONFACTOR_607,TRIGGERS,ACC_607
ACC_607,LEADS_TO,INJ_607
ACC_233,OCCURRED_ON,DT_233
ACC_233,LASTED_FOR,DUR_233
STAFF_233,PERFORMED,ACC_233
ACC_233,LEADS_TO,FATAL_233
ACC_233,LEADS_TO,INJ_233
ACC_664,OCCURRED_ON,DT_664
ACC_664,LASTED_FOR,DUR_664
STAFF_664,PERFORMED,ACC_664
ACC_664,INVOLVES,SUB_664
SUB_664,HAS_HAZARD,TOXIC_664
SUB_664,HAS_HAZARD,FLAMMABLE_664
PLANTEQUIPMENTFACTOR_664,TRIGGERS,ACC_664
ACC_185,OCCURRED_ON,DT_185
ACC_185,LASTED_FOR,DUR_185
STAFF_185,PERFORMED,ACC_185
ACC_185,HAS_OCCURRENCE,RELEASE_185
ACC_185,HAS_OCCURRENCE,FIRE_185
ACC_185,HAS_OCCURRENCE,EXPLOSION_185
ACC_185,OCCURRED_AT,PROCESSEQUIPMENT_185
ACC_185,INVOLVES,SUB_185
SUB_185,HAS_HAZARD,FLAMMABLE_185
PLANTEQUIPMENTFACTOR_185,TRIGGERS,ACC_185
ORGANIZATIONFACTOR_185,TRIGGERS,ACC_185
ACC_185,LEADS_TO,FATAL_185
ACC_185,LEADS_TO,INJ_185
ACC_1269,OCCURRED_ON,DT_1269
ACC_1269,LASTED_FOR,DUR_1269
STAFF_1269,PERFORMED,ACC_1269
PLANTEQUIPMENTFACTOR_1269,TRIGGERS,ACC_1269
ORGANIZATIONFACTOR_1269,TRIGGERS,ACC_1269
ACC_36,OCCURRED_ON,DT_36
ACC_36,LASTED_FOR,DUR_36
STAFF_36,PERFORMED,ACC_36
ACC_36,HAS_OCCURRENCE,RELEASE_36
ACC_36,HAS_OCCURRENCE,FIRE_36
ACC_36,HAS_OCCURRENCE,EXPLOSION_36
ACC_36,OCCURRED_AT,PROCESSEQUIPMENT_36
ACC_36,INVOLVES,SUB_36
SUB_36,HAS_HAZARD,FLAMMABLE_36
PLANTEQUIPMENTFACTOR_36,TRIGGERS,ACC_36
HUMANFACTOR_36,TRIGGERS,ACC_36
ORGANIZATIONFACTOR_36,TRIGGERS,ACC_36
ACC_525,OCCURRED_ON,DT_525
ACC_525,LASTED_FOR,DUR_525
STAFF_525,PERFORMED,ACC_525
ACC_525,HAS_OCCURRENCE,RELEASE_525
ACC_525,OCCURRED_AT,STORAGEEQUIPMENT_525
ACC_525,INVOLVES,SUB_525
SUB_525,HAS_HAZARD,FLAMMABLE_525
PLANTEQUIPMENTFACTOR_525,TRIGGERS,ACC_525
ORGANIZATIONFACTOR_525,TRIGGERS,ACC_525
ACC_249,OCCURRED_ON,DT_249
ACC_249,LASTED_FOR,DUR_249
STAFF_249,PERFORMED,ACC_249
ACC_249,HAS_OCCURRENCE,RELEASE_249
ACC_249,INVOLVES,SUB_249
SUB_249,HAS_HAZARD,FLAMMABLE_249
PLANTEQUIPMENTFACTOR_249,TRIGGERS,ACC_249
ACC_667,OCCURRED_ON,DT_667
ACC_667,LASTED_FOR,DUR_667
STAFF_667,PERFORMED,ACC_667
ACC_667,LEADS_TO,INJ_667
ACC_1178,OCCURRED_ON,DT_1178
ACC_1178,LASTED_FOR,DUR_1178
STAFF_1178,PERFORMED,ACC_1178
ACC_1178,HAS_OCCURRENCE,RELEASE_1178
ACC_1178,OCCURRED_AT,PROCESSEQUIPMENT_1178
ACC_1178,INVOLVES,SUB_1178
SUB_1178,HAS_HAZARD,FLAMMABLE_1178
PLANTEQUIPMENTFACTOR_1178,TRIGGERS,ACC_1178
ACC_910,OCCURRED_ON,DT_910
ACC_910,LASTED_FOR,DUR_910
STAFF_910,PERFORMED,ACC_910
ACC_910,HAS_OCCURRENCE,RELEASE_910
ACC_910,INVOLVES,SUB_910
PLANTEQUIPMENTFACTOR_910,TRIGGERS,ACC_910
